issue_id,rule_id,record_id,finding_id,finding_summary,row_index,issue_type,issue_category,status,risk_level,determinism_type,review_state,detected_at,column,field_names,detected_value,expected_value,evidence_expected,checked_column,value,observed_value,anomaly_score,lower_bound,upper_bound,reason,method,message,why_it_matters,possible_vat_review_impact,recommended_manual_check,trigger_reason,trigger_rule,fields_to_check,suggested_action,review_note,date,description,net_amount,vat_amount,category
ISSUE-VR015-ROW-16-NET_AMOUNT,VR015,ROW-16,ISSUE-VR015-ROW-16-NET_AMOUNT,row 16: unusual net_amount value,16,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,32736846.71,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 32294518.2975}","Invoice, receipt, or supporting transaction evidence",net_amount,32736846.71,32736846.71,32294518.2975,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 32,736,846.71 sits outside the usual range for this file in row 16.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,13/03/2025,Operate Roads PFI Service Payments,32736846.71,0.0,PFI Service Payments
ISSUE-VR015-ROW-17-NET_AMOUNT,VR015,ROW-17,ISSUE-VR015-ROW-17-NET_AMOUNT,row 17: unusual net_amount value,17,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,28167365.0,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 27725036.5875}","Invoice, receipt, or supporting transaction evidence",net_amount,28167365.0,28167365.0,27725036.5875,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 28,167,365.00 sits outside the usual range for this file in row 17.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,31/03/2025,#,28167365.0,0.0,CurrGrtOth to NDPBs
ISSUE-VR015-ROW-18-NET_AMOUNT,VR015,ROW-18,ISSUE-VR015-ROW-18-NET_AMOUNT,row 18: unusual net_amount value,18,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,28000000.0,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 27557671.5875}","Invoice, receipt, or supporting transaction evidence",net_amount,28000000.0,28000000.0,27557671.5875,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 28,000,000.00 sits outside the usual range for this file in row 18.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,25/03/2025,DfT FY 24/25 extraordinary revenue funding,28000000.0,0.0,CurrGrt Las in AEF/A
ISSUE-VR015-ROW-19-NET_AMOUNT,VR015,ROW-19,ISSUE-VR015-ROW-19-NET_AMOUNT,row 19: unusual net_amount value,19,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,23615504.1,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 23173175.6875}","Invoice, receipt, or supporting transaction evidence",net_amount,23615504.1,23615504.1,23173175.6875,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 23,615,504.10 sits outside the usual range for this file in row 19.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,26/03/2025,Transforming Cities Fund Capital Grant,23615504.1,0.0,Cap Grt Loc Auth
ISSUE-VR015-ROW-20-NET_AMOUNT,VR015,ROW-20,ISSUE-VR015-ROW-20-NET_AMOUNT,row 20: unusual net_amount value,20,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,21135578.0,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 20693249.5875}","Invoice, receipt, or supporting transaction evidence",net_amount,21135578.0,21135578.0,20693249.5875,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 21,135,578.00 sits outside the usual range for this file in row 20.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,05/03/2025,MRN/LLM  Capital Grants 2024/25,21135578.0,0.0,Cap Grt Loc Auth
ISSUE-VR015-ROW-21-NET_AMOUNT,VR015,ROW-21,ISSUE-VR015-ROW-21-NET_AMOUNT,row 21: unusual net_amount value,21,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,19828320.0,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 19385991.5875}","Invoice, receipt, or supporting transaction evidence",net_amount,19828320.0,19828320.0,19385991.5875,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 19,828,320.00 sits outside the usual range for this file in row 21.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,28/03/2025,2601 Wk4 CHT On Account - Opex (ICP) - THE CHILTER,19828320.0,0.0,TOCOpCosts(Pub)
ISSUE-VR015-ROW-22-NET_AMOUNT,VR015,ROW-22,ISSUE-VR015-ROW-22-NET_AMOUNT,row 22: unusual net_amount value,22,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,19086940.5,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 18644612.0875}","Invoice, receipt, or supporting transaction evidence",net_amount,19086940.5,19086940.5,18644612.0875,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 19,086,940.50 sits outside the usual range for this file in row 22.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,24/03/2025,Levelling Up Fund Payment 19 for Round 1 Schemes,19086940.5,0.0,Cap Grt Loc Auth
ISSUE-VR015-ROW-23-NET_AMOUNT,VR015,ROW-23,ISSUE-VR015-ROW-23-NET_AMOUNT,row 23: unusual net_amount value,23,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,17930273.07,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 17487944.6575}","Invoice, receipt, or supporting transaction evidence",net_amount,17930273.07,17930273.07,17487944.6575,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 17,930,273.07 sits outside the usual range for this file in row 23.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,19/03/2025,2513 Wk4 Track Access Advance Payment P2 - London,17930273.07,0.0,TOCOpCosts(Pub)
ISSUE-VR015-ROW-24-NET_AMOUNT,VR015,ROW-24,ISSUE-VR015-ROW-24-NET_AMOUNT,row 24: unusual net_amount value,24,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,17930273.07,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 17487944.6575}","Invoice, receipt, or supporting transaction evidence",net_amount,17930273.07,17930273.07,17487944.6575,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 17,930,273.07 sits outside the usual range for this file in row 24.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,19/03/2025,2513 Wk4 Track Access Advance Payment P3 - London,17930273.07,0.0,TOCOpCosts(Pub)
ISSUE-VR015-ROW-25-NET_AMOUNT,VR015,ROW-25,ISSUE-VR015-ROW-25-NET_AMOUNT,row 25: unusual net_amount value,25,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,16759195.58,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 16316867.1675}","Invoice, receipt, or supporting transaction evidence",net_amount,16759195.58,16759195.58,16316867.1675,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 16,759,195.58 sits outside the usual range for this file in row 25.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,19/03/2025,2513 Wk4 Track Access Advance Payment P1 - London,16759195.58,0.0,TOCOpCosts(Pub)
ISSUE-VR015-ROW-26-NET_AMOUNT,VR015,ROW-26,ISSUE-VR015-ROW-26-NET_AMOUNT,row 26: unusual net_amount value,26,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,15793728.07,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 15351399.6575}","Invoice, receipt, or supporting transaction evidence",net_amount,15793728.07,15793728.07,15351399.6575,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 15,793,728.07 sits outside the usual range for this file in row 26.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,28/03/2025,2601 Wk4 NRC Contract Payment (CP) - Opex (ICP) -,15793728.07,0.0,TOCOpCosts(Pub)
ISSUE-VR015-ROW-27-NET_AMOUNT,VR015,ROW-27,ISSUE-VR015-ROW-27-NET_AMOUNT,row 27: unusual net_amount value,27,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,15696582.45,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 15254254.0375}","Invoice, receipt, or supporting transaction evidence",net_amount,15696582.45,15696582.45,15254254.0375,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 15,696,582.45 sits outside the usual range for this file in row 27.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,28/03/2025,2601 Wk4 NRC_PCP Staff Cost_P2601 - West Midlands,15696582.45,0.0,TOCOpCosts(Pub)
ISSUE-VR015-ROW-28-NET_AMOUNT,VR015,ROW-28,ISSUE-VR015-ROW-28-NET_AMOUNT,row 28: unusual net_amount value,28,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,15507553.77,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 15065225.3575}","Invoice, receipt, or supporting transaction evidence",net_amount,15507553.77,15507553.77,15065225.3575,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 15,507,553.77 sits outside the usual range for this file in row 28.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,27/03/2025,ZEBRA 2,15507553.77,0.0,Cap Grt Loc Auth
ISSUE-VR015-ROW-29-NET_AMOUNT,VR015,ROW-29,ISSUE-VR015-ROW-29-NET_AMOUNT,row 29: unusual net_amount value,29,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,15479816.56,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 15037488.1475}","Invoice, receipt, or supporting transaction evidence",net_amount,15479816.56,15479816.56,15037488.1475,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 15,479,816.56 sits outside the usual range for this file in row 29.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,24/03/2025,Levelling Up Fund Payment 16 for Round 2 Schemes,15479816.56,0.0,Cap Grt Loc Auth
ISSUE-VR015-ROW-30-NET_AMOUNT,VR015,ROW-30,ISSUE-VR015-ROW-30-NET_AMOUNT,row 30: unusual net_amount value,30,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,14211853.1,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 13769524.6875}","Invoice, receipt, or supporting transaction evidence",net_amount,14211853.1,14211853.1,13769524.6875,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 14,211,853.10 sits outside the usual range for this file in row 30.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,28/03/2025,2601 Wk4 NRC_PCP Rolling Stock Cost_P2601 - West M,14211853.1,0.0,TOCOpCosts(Pub)
ISSUE-VR015-ROW-31-NET_AMOUNT,VR015,ROW-31,ISSUE-VR015-ROW-31-NET_AMOUNT,row 31: unusual net_amount value,31,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,14035342.12,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 13593013.7075}","Invoice, receipt, or supporting transaction evidence",net_amount,14035342.12,14035342.12,13593013.7075,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 14,035,342.12 sits outside the usual range for this file in row 31.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,28/03/2025,2601 Wk4 NRC_PCP Rolling Stock Cost_P2601 - ARRIVA,14035342.12,0.0,TOCOpCosts(Pub)
ISSUE-VR015-ROW-32-NET_AMOUNT,VR015,ROW-32,ISSUE-VR015-ROW-32-NET_AMOUNT,row 32: unusual net_amount value,32,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,13555363.36,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 13113034.9475}","Invoice, receipt, or supporting transaction evidence",net_amount,13555363.36,13555363.36,13113034.9475,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 13,555,363.36 sits outside the usual range for this file in row 32.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,10/03/2025,RIS 1 Schemes,13555363.36,0.0,TA Cost AUC - Programme
ISSUE-VR015-ROW-33-NET_AMOUNT,VR015,ROW-33,ISSUE-VR015-ROW-33-NET_AMOUNT,row 33: unusual net_amount value,33,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,13045750.0,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 12603421.5875}","Invoice, receipt, or supporting transaction evidence",net_amount,13045750.0,13045750.0,12603421.5875,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 13,045,750.00 sits outside the usual range for this file in row 33.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,26/03/2025,Transforming Cities Fund Capital Grant,13045750.0,0.0,Cap Grt Loc Auth
ISSUE-VR015-ROW-34-NET_AMOUNT,VR015,ROW-34,ISSUE-VR015-ROW-34-NET_AMOUNT,row 34: unusual net_amount value,34,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,12417978.24,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 11975649.8275}","Invoice, receipt, or supporting transaction evidence",net_amount,12417978.24,12417978.24,11975649.8275,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 12,417,978.24 sits outside the usual range for this file in row 34.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,28/03/2025,2601 Wk4 SWR_NRC_PBF_23-24 - First MTR South Weste,12417978.24,0.0,TOCPerfMgmtFee(Pub)
ISSUE-VR015-ROW-35-NET_AMOUNT,VR015,ROW-35,ISSUE-VR015-ROW-35-NET_AMOUNT,row 35: unusual net_amount value,35,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,12145965.03,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 11703636.6175}","Invoice, receipt, or supporting transaction evidence",net_amount,12145965.03,12145965.03,11703636.6175,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 12,145,965.03 sits outside the usual range for this file in row 35.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,17/03/2025,RIS 2 Schemes,12145965.03,0.0,TA Cost AUC - Programme
ISSUE-VR015-ROW-36-NET_AMOUNT,VR015,ROW-36,ISSUE-VR015-ROW-36-NET_AMOUNT,row 36: unusual net_amount value,36,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,11753243.57,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 11310915.1575}","Invoice, receipt, or supporting transaction evidence",net_amount,11753243.57,11753243.57,11310915.1575,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 11,753,243.57 sits outside the usual range for this file in row 36.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,27/03/2025,2513 Wk3 P2513 base subsidy,11753243.57,0.0,Pte Cost Of Servs Ch
ISSUE-VR015-ROW-37-NET_AMOUNT,VR015,ROW-37,ISSUE-VR015-ROW-37-NET_AMOUNT,row 37: unusual net_amount value,37,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:18Z,net_amount,net_amount,11508259.73,"{'lower_bound': -201295.6075, 'upper_bound': 442328.4125, 'method': 'iqr', 'anomaly_score': 11065931.3175}","Invoice, receipt, or supporting transaction evidence",net_amount,11508259.73,11508259.73,11065931.3175,-201295.6075,442328.4125,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 11,508,259.73 sits outside the usual range for this file in row 37.","The IQR screening rule on `net_amount` flags values below GBP -201,295.61 or above GBP 442,328.41.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,28/03/2025,2601 Wk4 NRC_PCP Infrastructure Charges_P2601 - We,11508259.73,0.0,TOCOpCosts(Pub)
