issue_id,rule_id,record_id,finding_id,finding_summary,row_index,issue_type,issue_category,status,risk_level,determinism_type,review_state,detected_at,column,field_names,detected_value,expected_value,evidence_expected,checked_column,value,observed_value,anomaly_score,lower_bound,upper_bound,reason,method,message,why_it_matters,possible_vat_review_impact,recommended_manual_check,trigger_reason,trigger_rule,fields_to_check,suggested_action,review_note,date,description,net_amount,vat_amount,category
ISSUE-VR015-ROW-786-NET_AMOUNT,VR015,ROW-786,ISSUE-VR015-ROW-786-NET_AMOUNT,row 786: unusual net_amount value,786,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,3191485.85,"{'lower_bound': -126203.92124999996, 'upper_bound': 290764.3887499999, 'method': 'iqr', 'anomaly_score': 2900721.46125}","Invoice, receipt, or supporting transaction evidence",net_amount,3191485.85,3191485.85,2900721.46125,-126203.92124999996,290764.3887499999,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 3,191,485.85 sits outside the usual range for this file in row 786.","The IQR screening rule on `net_amount` flags values below GBP -126,203.92 or above GBP 290,764.39.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,22/01/2026,Debt collection services,3191485.85,0.0,Debt coll serv (DEL)
ISSUE-VR015-ROW-407-NET_AMOUNT,VR015,ROW-407,ISSUE-VR015-ROW-407-NET_AMOUNT,row 407: unusual net_amount value,407,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,2901201.06,"{'lower_bound': -126203.92124999996, 'upper_bound': 290764.3887499999, 'method': 'iqr', 'anomaly_score': 2610436.67125}","Invoice, receipt, or supporting transaction evidence",net_amount,2901201.06,2901201.06,2610436.67125,-126203.92124999996,290764.3887499999,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 2,901,201.06 sits outside the usual range for this file in row 407.","The IQR screening rule on `net_amount` flags values below GBP -126,203.92 or above GBP 290,764.39.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,13/01/2026,Project - Contract Mandays (supplier controlled),2901201.06,0.0,PROJECT Mandays Supp
ISSUE-VR015-ROW-976-NET_AMOUNT,VR015,ROW-976,ISSUE-VR015-ROW-976-NET_AMOUNT,row 976: unusual net_amount value,976,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,2708032.45,"{'lower_bound': -126203.92124999996, 'upper_bound': 290764.3887499999, 'method': 'iqr', 'anomaly_score': 2417268.0612500003}","Invoice, receipt, or supporting transaction evidence",net_amount,2708032.45,2708032.45,2417268.0612500003,-126203.92124999996,290764.3887499999,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 2,708,032.45 sits outside the usual range for this file in row 976.","The IQR screening rule on `net_amount` flags values below GBP -126,203.92 or above GBP 290,764.39.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,29/01/2026,Public Finance Initiative Unitary Charge,2708032.45,0.0,Oth PFI unitary chrg
ISSUE-VR015-ROW-983-NET_AMOUNT,VR015,ROW-983,ISSUE-VR015-ROW-983-NET_AMOUNT,row 983: unusual net_amount value,983,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,2241938.0,"{'lower_bound': -126203.92124999996, 'upper_bound': 290764.3887499999, 'method': 'iqr', 'anomaly_score': 1951173.61125}","Invoice, receipt, or supporting transaction evidence",net_amount,2241938.0,2241938.0,1951173.61125,-126203.92124999996,290764.3887499999,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 2,241,938.00 sits outside the usual range for this file in row 983.","The IQR screening rule on `net_amount` flags values below GBP -126,203.92 or above GBP 290,764.39.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,29/01/2026,Govt dept services,2241938.0,0.0,CS Org Dev & Des.
ISSUE-VR015-ROW-782-NET_AMOUNT,VR015,ROW-782,ISSUE-VR015-ROW-782-NET_AMOUNT,row 782: unusual net_amount value,782,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,2172745.0,"{'lower_bound': -126203.92124999996, 'upper_bound': 290764.3887499999, 'method': 'iqr', 'anomaly_score': 1881980.61125}","Invoice, receipt, or supporting transaction evidence",net_amount,2172745.0,2172745.0,1881980.61125,-126203.92124999996,290764.3887499999,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 2,172,745.00 sits outside the usual range for this file in row 782.","The IQR screening rule on `net_amount` flags values below GBP -126,203.92 or above GBP 290,764.39.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,22/01/2026,Government departments services (Vat Exempt),2172745.0,0.0,GovDept Serv(VAT Ex)
ISSUE-VR015-ROW-389-NET_AMOUNT,VR015,ROW-389,ISSUE-VR015-ROW-389-NET_AMOUNT,row 389: unusual net_amount value,389,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,1701415.5,"{'lower_bound': -126203.92124999996, 'upper_bound': 290764.3887499999, 'method': 'iqr', 'anomaly_score': 1410651.11125}","Invoice, receipt, or supporting transaction evidence",net_amount,1701415.5,1701415.5,1410651.11125,-126203.92124999996,290764.3887499999,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 1,701,415.50 sits outside the usual range for this file in row 389.","The IQR screening rule on `net_amount` flags values below GBP -126,203.92 or above GBP 290,764.39.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,12/01/2026,Physical Hosting and Infrastructure,1701415.5,0.0,Physical Hosting and Infrastructure
ISSUE-VR015-ROW-975-NET_AMOUNT,VR015,ROW-975,ISSUE-VR015-ROW-975-NET_AMOUNT,row 975: unusual net_amount value,975,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,1613649.77,"{'lower_bound': -126203.92124999996, 'upper_bound': 290764.3887499999, 'method': 'iqr', 'anomaly_score': 1322885.38125}","Invoice, receipt, or supporting transaction evidence",net_amount,1613649.77,1613649.77,1322885.38125,-126203.92124999996,290764.3887499999,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 1,613,649.77 sits outside the usual range for this file in row 975.","The IQR screening rule on `net_amount` flags values below GBP -126,203.92 or above GBP 290,764.39.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,29/01/2026,Property Rent,1613649.77,0.0,Rent (Irrec VAT)
ISSUE-VR015-ROW-425-NET_AMOUNT,VR015,ROW-425,ISSUE-VR015-ROW-425-NET_AMOUNT,row 425: unusual net_amount value,425,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,1604359.02,"{'lower_bound': -126203.92124999996, 'upper_bound': 290764.3887499999, 'method': 'iqr', 'anomaly_score': 1313594.63125}","Invoice, receipt, or supporting transaction evidence",net_amount,1604359.02,1604359.02,1313594.63125,-126203.92124999996,290764.3887499999,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 1,604,359.02 sits outside the usual range for this file in row 425.","The IQR screening rule on `net_amount` flags values below GBP -126,203.92 or above GBP 290,764.39.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,13/01/2026,IT Software Licenses and Support,1604359.02,0.0,IT Software Licenses and Support
ISSUE-VR015-ROW-654-NET_AMOUNT,VR015,ROW-654,ISSUE-VR015-ROW-654-NET_AMOUNT,row 654: unusual net_amount value,654,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,1559149.86,"{'lower_bound': -126203.92124999996, 'upper_bound': 290764.3887499999, 'method': 'iqr', 'anomaly_score': 1268385.4712500002}","Invoice, receipt, or supporting transaction evidence",net_amount,1559149.86,1559149.86,1268385.4712500002,-126203.92124999996,290764.3887499999,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 1,559,149.86 sits outside the usual range for this file in row 654.","The IQR screening rule on `net_amount` flags values below GBP -126,203.92 or above GBP 290,764.39.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,19/01/2026,Virtual Hosting and Infrastructure,1559149.86,0.0,Virtual Hosting and Infrastructure
ISSUE-VR015-ROW-655-NET_AMOUNT,VR015,ROW-655,ISSUE-VR015-ROW-655-NET_AMOUNT,row 655: unusual net_amount value,655,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,1552050.45,"{'lower_bound': -126203.92124999996, 'upper_bound': 290764.3887499999, 'method': 'iqr', 'anomaly_score': 1261286.06125}","Invoice, receipt, or supporting transaction evidence",net_amount,1552050.45,1552050.45,1261286.06125,-126203.92124999996,290764.3887499999,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 1,552,050.45 sits outside the usual range for this file in row 655.","The IQR screening rule on `net_amount` flags values below GBP -126,203.92 or above GBP 290,764.39.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,19/01/2026,Virtual Hosting and Infrastructure,1552050.45,0.0,Virtual Hosting
ISSUE-VR015-ROW-653-NET_AMOUNT,VR015,ROW-653,ISSUE-VR015-ROW-653-NET_AMOUNT,row 653: unusual net_amount value,653,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,1542376.28,"{'lower_bound': -126203.92124999996, 'upper_bound': 290764.3887499999, 'method': 'iqr', 'anomaly_score': 1251611.89125}","Invoice, receipt, or supporting transaction evidence",net_amount,1542376.28,1542376.28,1251611.89125,-126203.92124999996,290764.3887499999,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 1,542,376.28 sits outside the usual range for this file in row 653.","The IQR screening rule on `net_amount` flags values below GBP -126,203.92 or above GBP 290,764.39.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,19/01/2026,Virtual Hosting and Infrastructure,1542376.28,0.0,Virtual Hosting and Infrastructure
ISSUE-VR015-ROW-985-NET_AMOUNT,VR015,ROW-985,ISSUE-VR015-ROW-985-NET_AMOUNT,row 985: unusual net_amount value,985,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,1511550.0,"{'lower_bound': -126203.92124999996, 'upper_bound': 290764.3887499999, 'method': 'iqr', 'anomaly_score': 1220785.61125}","Invoice, receipt, or supporting transaction evidence",net_amount,1511550.0,1511550.0,1220785.61125,-126203.92124999996,290764.3887499999,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 1,511,550.00 sits outside the usual range for this file in row 985.","The IQR screening rule on `net_amount` flags values below GBP -126,203.92 or above GBP 290,764.39.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,29/01/2026,Training ,1511550.0,0.0,Training and tuition
ISSUE-VR015-ROW-965-NET_AMOUNT,VR015,ROW-965,ISSUE-VR015-ROW-965-NET_AMOUNT,row 965: unusual net_amount value,965,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,1461851.86,"{'lower_bound': -126203.92124999996, 'upper_bound': 290764.3887499999, 'method': 'iqr', 'anomaly_score': 1171087.4712500002}","Invoice, receipt, or supporting transaction evidence",net_amount,1461851.86,1461851.86,1171087.4712500002,-126203.92124999996,290764.3887499999,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 1,461,851.86 sits outside the usual range for this file in row 965.","The IQR screening rule on `net_amount` flags values below GBP -126,203.92 or above GBP 290,764.39.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,28/01/2026,Accommodation Security Services,1461851.86,0.0,Accommodation Security Services
ISSUE-VR015-ROW-97-NET_AMOUNT,VR015,ROW-97,ISSUE-VR015-ROW-97-NET_AMOUNT,row 97: unusual net_amount value,97,unusual_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,1461290.53,"{'lower_bound': -126203.92124999996, 'upper_bound': 290764.3887499999, 'method': 'iqr', 'anomaly_score': 1170526.14125}","Invoice, receipt, or supporting transaction evidence",net_amount,1461290.53,1461290.53,1170526.14125,-126203.92124999996,290764.3887499999,`net_amount` sits outside the expected IQR bounds for this dataset.,iqr,`net_amount` sits outside the expected IQR bounds for this dataset.,"Unusual transaction values may be legitimate, but they deserve closer review because they are more likely to reflect entry errors, omissions, or one-off events.",The record may require evidence-based confirmation before it is treated as review-ready.,Compare the unusual amount with the source record and supporting evidence to confirm whether it is legitimately unusual or needs correction.,"The observed value GBP 1,461,290.53 sits outside the usual range for this file in row 97.","The IQR screening rule on `net_amount` flags values below GBP -126,203.92 or above GBP 290,764.39.",net_amount,Compare the amount against the source record and supporting evidence to decide whether it is legitimately unusual.,This is advisory only. It highlights an unusual value and is not proof of error.,07/01/2026,Projects,1461290.53,0.0,Projects
